Id;Protocol;Environment;TimeSlot;TestBegin;TestEnd;ClientId;ParallelClients;TransferStart;TransferEnd;BytesPayload;CpuClientBefore;CpuClientAfter;CpuClientWhile;CpuServerBefore;CpuServerAfter;CpuServerWhile;RamClientBefore;RamClientAfter;RamClientWhile;RamServerBefore;RamServerAfter;RamServerWhile;LostPackets;Error;ThroughputMbps;BytesSentTotal;BandwidthEfficiency;ConnectionDuration;TransferDuration
1;http3;local;night;2025-04-16T00:25:11Z;2025-04-16T00:25:16Z;1;1;1744755912;1744755916;312214163;5.859375;19.609756;21.663443;8.691406;4.199219;20.996094;39280816128;39578546176;39302901760;39281557504;39576592384;39394516992;0;;624.4283447265625;313357583;0.9963511824607849;5;4
2;http3;local;night;2025-04-16T00:25:16Z;2025-04-16T00:25:22Z;1;1;1744755917;1744755922;312214163;5.078125;4.047384;10.164569;13.294233;5.46875;10.253906;39540092928;39816380416;39566245888;39560736768;39838134272;39594135552;0;;499.5426940917969;313357583;0.9963511824607849;6;5
3;http3;local;night;2025-04-16T00:25:22Z;2025-04-16T00:25:28Z;1;1;1744755923;1744755928;312214163;6.219631;15.625;14.145383;12.207031;22.949219;4.199219;39844999168;40103583744;39833743360;39826362368;40073510912;39801622528;0;;499.5426940917969;313357583;0.9963511824607849;6;5
4;http3;local;night;2025-04-16T00:25:28Z;2025-04-16T00:25:33Z;1;1;1744755929;1744755933;312214163;5.237633;8.195122;12.893701;10.15625;4.785156;10.253906;40045203456;40268062720;40041967616;40065941504;40288808960;40007393280;0;;624.4283447265625;313357583;0.9963511824607849;5;4
5;http3;local;night;2025-04-16T00:25:33Z;2025-04-16T00:25:44Z;1;1;1744755934;1744755944;312214163;5.46875;7.421875;10.058594;3.225806;4.199219;7.526882;40224047104;40203198464;40228163584;40213315584;40202104832;40189100032;0;;249.77134704589844;313357583;0.9963511824607849;11;10
6;http3;local;night;2025-04-16T00:25:44Z;2025-04-16T00:25:49Z;1;1;1744755945;1744755949;312214163;9.126595;8.382643;7.047619;6.835938;7.910156;23.4375;40115867648;40360951808;40121851904;40105168896;40371290112;40128643072;0;;624.4283447265625;313357583;0.9963511824607849;5;4
7;http3;local;night;2025-04-16T00:25:49Z;2025-04-16T00:25:54Z;1;1;1744755950;1744755954;312214163;11.20944;9.082031;15.339806;8.984375;10.636183;26.269531;40242511872;40348004352;40193159168;40169545728;40348127232;40248344576;0;;624.4283447265625;313357583;0.9963511824607849;5;4
8;http3;local;night;2025-04-16T00:25:54Z;2025-04-16T00:25:59Z;1;1;1744755955;1744755959;312214163;7.541626;7.185039;9.751434;3.623898;9.863281;23.650638;40265003008;40176226304;40233385984;40259928064;40223404032;40290516992;0;;624.4283447265625;313357583;0.9963511824607849;5;4
9;http3;local;night;2025-04-16T00:25:59Z;2025-04-16T00:26:05Z;1;1;1744755960;1744755965;312214163;11.846002;9.444985;2.700096;5.945419;8.496094;13.769531;40001605632;39904034816;39957331968;39968821248;40134246400;39954857984;0;;499.5426940917969;313357583;0.9963511824607849;6;5
10;http3;local;night;2025-04-16T00:26:05Z;2025-04-16T00:26:10Z;1;1;1744755965;1744755970;312214163;5.853659;8.349705;8.496094;5.490196;7.774538;19.495635;39854272512;40074477568;39852998656;39857545216;40059871232;39836094464;0;;499.5426940917969;313357583;0.9963511824607849;5;5
11;http3;local;night;2025-04-16T00:26:10Z;2025-04-16T00:26:16Z;1;1;1744755971;1744755976;312214163;7.414634;10.31746;9.481916;4.500978;8.105469;18.261719;40025710592;39964397568;39984312320;40009945088;40031821824;40047972352;0;;499.5426940917969;313357583;0.9963511824607849;6;5
12;http3;local;night;2025-04-16T00:26:16Z;2025-04-16T00:26:21Z;1;1;1744755976;1744755981;312214163;6.920078;5.371094;12.100678;5.761719;8.984375;23.563778;39978586112;40237400064;40007176192;39967318016;40234156032;40052178944;0;;499.5426940917969;313357583;0.9963511824607849;5;5
13;http3;local;night;2025-04-16T00:26:21Z;2025-04-16T00:26:27Z;1;1;1744755982;1744755987;312214163;7.233627;4.980469;9.54677;11.857708;4.003906;14.356436;40199532544;40219738112;40165953536;40199950336;40247173120;40187674624;0;;499.5426940917969;313357583;0.9963511824607849;6;5
14;http3;local;night;2025-04-16T00:26:27Z;2025-04-16T00:26:34Z;1;1;1744755988;1744755993;312214163;5.273438;6.042885;10.629921;2.8348;2.929688;8.691406;40242667520;40379265024;40260419584;40211992576;40396247040;40265768960;0;;499.5426940917969;313357583;0.9963511824607849;7;5
15;http3;local;night;2025-04-16T00:26:34Z;2025-04-16T00:26:39Z;1;1;1744755994;1744755999;312214163;6.25;4.752667;14.453125;6.692532;6.108374;8.624031;40318582784;39977287680;40294027264;40336523264;39997296640;40305958912;0;;499.5426940917969;313357583;0.9963511824607849;5;5
16;http3;local;night;2025-04-16T00:26:39Z;2025-04-16T00:26:45Z;1;1;1744756000;1744756004;312214163;8.624031;3.125;9.205426;5.599214;5.078125;27.061106;39941914624;40136065024;39926108160;39911170048;40143376384;39971299328;0;;624.4283447265625;313357583;0.9963511824607849;6;4
17;http3;local;night;2025-04-16T00:26:45Z;2025-04-16T00:26:50Z;1;1;1744756005;1744756009;312214163;4.385965;3.228963;11.459354;3.125;4.586241;24.583741;40042639360;40148664320;40000823296;40054288384;40172847104;40067444736;0;;624.4283447265625;313357583;0.9963511824607849;5;4
18;http3;local;night;2025-04-16T00:26:50Z;2025-04-16T00:26:55Z;1;1;1744756010;1744756015;312214163;7.324219;3.003876;9.80198;8.691406;13.850688;5.46875;40039714816;40109961216;40056107008;40065765376;40111828992;40025993216;0;;499.5426940917969;313357583;0.9963511824607849;5;5
19;http3;local;night;2025-04-16T00:26:55Z;2025-04-16T00:27:01Z;1;1;1744756016;1744756021;312214163;3.140334;2.064897;7.845084;1.464844;5.654762;8.390918;40067198976;40116056064;40039788544;40067158016;40139177984;40090267648;0;;499.5426940917969;313357583;0.9963511824607849;6;5
20;http3;local;night;2025-04-16T00:27:01Z;2025-04-16T00:27:09Z;1;1;1744756022;1744756028;312214163;3.140334;10.546875;5.761719;1.953125;12.597656;6.243902;40081842176;40343736320;40045207552;40062324736;40327413760;40055382016;0;;416.2855529785156;313357583;0.9963511824607849;8;6
21;http3;local;night;2025-04-16T00:27:09Z;2025-04-16T00:27:15Z;1;1;1744756029;1744756035;312214163;3.948667;12.195122;8.203125;9.405941;9.960938;6.182532;40347226112;40508985344;40267382784;40348700672;40519548928;40257126400;0;;416.2855529785156;313357583;0.9963511824607849;6;6
22;http3;local;night;2025-04-16T00:27:15Z;2025-04-16T00:27:20Z;1;1;1744756035;1744756040;312214163;10.742188;3.539823;19.042969;4.182879;9.60396;19.670543;40635604992;40731688960;40687747072;40631963648;40728657920;40723259392;0;;499.5426940917969;313357583;0.9963511824607849;5;5
23;http3;local;night;2025-04-16T00:27:20Z;2025-04-16T00:27:25Z;1;1;1744756040;1744756045;312214163;2.644466;3.933137;10.755814;5.273438;6.542969;23.925781;40643219456;40822038528;40616636416;40643973120;40849666048;40684437504;0;;499.5426940917969;313357583;0.9963511824607849;5;5
24;http3;local;night;2025-04-16T00:27:25Z;2025-04-16T00:27:31Z;1;1;1744756046;1744756051;312214163;6.195547;5.566406;5.957031;6.738281;10.449219;26.660156;40909398016;40966832128;40891105280;40889360384;40952549376;40866836480;0;;499.5426940917969;313357583;0.9963511824607849;6;5
25;http3;local;night;2025-04-16T00:27:31Z;2025-04-16T00:27:37Z;1;1;1744756051;1744756056;312214163;8.165226;4.296875;9.481038;8.496094;3.336605;7.128906;40904630272;40955703296;40835399680;40902193152;40993992704;40796831744;0;;499.5426940917969;313357583;0.9963511824607849;6;5
26;http3;local;night;2025-04-16T00:27:37Z;2025-04-16T00:27:56Z;2;5;1744756057;1744756076;312214163;4.696673;5.797101;16.113281;7.88705;7.677165;25.976562;40903008256;40392200192;40984330240;40938590208;40460242944;41043968000;0;;131.45860290527344;313357583;0.9963511824607849;19;19
27;http3;local;night;2025-04-16T00:27:37Z;2025-04-16T00:27:56Z;4;5;1744756057;1744756076;312214163;5.346535;6.777996;19.305019;7.655039;8.785785;25.219941;40911872000;40400207872;40992149504;40933036032;40460189696;41051815936;0;;131.45860290527344;313357583;0.9963511824607849;19;19
28;http3;local;night;2025-04-16T00:27:37Z;2025-04-16T00:27:56Z;1;5;1744756057;1744756076;312214163;5.180841;6.738281;20.214844;6.983511;8.789062;25.390625;40911847424;40411533312;40993460224;40919666688;40459960320;41059962880;0;;131.45860290527344;313357583;0.9963511824607849;19;19
29;http3;local;night;2025-04-16T00:27:37Z;2025-04-16T00:27:56Z;5;5;1744756057;1744756076;312214163;5.664062;6.738281;21.191406;5.957031;8.456244;25.809617;40917692416;40391843840;40999743488;40916520960;40459960320;41059393536;0;;131.45860290527344;313357583;0.9963511824607849;19;19
30;http3;local;night;2025-04-16T00:27:37Z;2025-04-16T00:27:56Z;3;5;1744756057;1744756076;312214163;6.640625;6.347656;22.558594;4.785156;7.992203;25.954946;40939081728;40391946240;41007222784;40918540288;40460189696;41065000960;0;;131.45860290527344;313357583;0.9963511824607849;19;19
31;http3;local;night;2025-04-16T00:27:56Z;2025-04-16T00:28:13Z;5;5;1744756077;1744756093;312214163;3.808594;4.637681;22.876448;3.448276;7.910156;23.264907;40380035072;40662114304;40444456960;40356782080;40686276608;40511270912;0;;156.10708618164062;313357583;0.9963511824607849;17;16
32;http3;local;night;2025-04-16T00:27:56Z;2025-04-16T00:28:13Z;1;5;1744756077;1744756093;312214163;4.199219;3.868472;24.07767;3.339882;5.273438;23.730469;40381624320;40647843840;40452665344;40355573760;40690495488;40513970176;0;;156.10708618164062;313357583;0.9963511824607849;17;16
33;http3;local;night;2025-04-16T00:27:56Z;2025-04-16T00:28:13Z;2;5;1744756077;1744756093;312214163;4.296875;4.101562;24.316406;4.199219;5.46875;23.4375;40381583360;40652820480;40452739072;40358825984;40688398336;40515776512;0;;156.10708618164062;313357583;0.9963511824607849;17;16
34;http3;local;night;2025-04-16T00:27:56Z;2025-04-16T00:28:13Z;3;5;1744756077;1744756093;312214163;4.390244;4.182879;24.902344;5.46875;6.188605;21.777344;40381632512;40661422080;40459763712;40386625536;40688398336;40521850880;0;;156.10708618164062;313357583;0.9963511824607849;17;16
35;http3;local;night;2025-04-16T00:27:56Z;2025-04-16T00:28:13Z;4;5;1744756077;1744756093;312214163;4.390244;5.019305;25.146771;6.445312;12.537019;21.679688;40381935616;40673366016;40459661312;40393154560;40686215168;40522006528;0;;156.10708618164062;313357583;0.9963511824607849;17;16
36;http3;local;night;2025-04-16T00:28:13Z;2025-04-16T00:28:29Z;1;5;1744756094;1744756109;312214163;3.883495;4.146577;18.634146;3.244838;15.742574;22.78481;40640311296;40341467136;40656187392;40587538432;40338526208;40704462848;0;;166.51422119140625;313357583;0.9963511824607849;16;15
37;http3;local;night;2025-04-16T00:28:13Z;2025-04-16T00:28:29Z;5;5;1744756094;1744756109;312214163;4.296875;4.394531;18.945312;3.030303;17.670286;24.195122;40641110016;40341172224;40656445440;40587902976;40339656704;40709722112;0;;166.51422119140625;313357583;0.9963511824607849;16;15
38;http3;local;night;2025-04-16T00:28:13Z;2025-04-16T00:28:30Z;2;5;1744756094;1744756109;312214163;4.567541;6.442022;19.596542;2.70793;7.47296;24.242424;40640884736;40368779264;40656420864;40581836800;40337690624;40712454144;0;;166.51422119140625;313357583;0.9963511824607849;17;15
39;http3;local;night;2025-04-16T00:28:13Z;2025-04-16T00:28:29Z;4;5;1744756094;1744756109;312214163;4.785156;5.294118;20.800781;2.246094;10.742188;24.121094;40640167936;40367390720;40656867328;40583393280;40337735680;40715595776;0;;166.51422119140625;313357583;0.9963511824607849;16;15
40;http3;local;night;2025-04-16T00:28:13Z;2025-04-16T00:28:30Z;3;5;1744756094;1744756109;312214163;5.484819;6.833494;21.345029;2.734375;7.421875;24.535679;40634589184;40359198720;40654266368;40588693504;40337661952;40719634432;0;;166.51422119140625;313357583;0.9963511824607849;17;15
41;http3;local;night;2025-04-16T00:28:30Z;2025-04-16T00:29:04Z;2;10;1744756110;1744756144;312214163;13.867188;17.322835;21.103582;10.402355;22.823985;25;40395169792;41026899968;40484388864;40417124352;41104384000;40541618176;0;;73.462158203125;313357583;0.9963511824607849;34;34
42;http3;local;night;2025-04-16T00:28:30Z;2025-04-16T00:29:05Z;5;10;1744756110;1744756145;312214163;13.378906;7.059961;21.393998;11.046512;8.860759;25.024438;40396632064;40976670720;40486735872;40414138368;41020411904;40536924160;0;;71.36324310302734;313357583;0.9963511824607849;35;35
43;http3;local;night;2025-04-16T00:28:30Z;2025-04-16T00:29:05Z;10;10;1744756110;1744756145;312214163;12.648221;6.570048;22.060253;10.784314;17.808219;24.804688;40396591104;41022623744;40484139008;40415223808;41026916352;40537247744;0;;71.36324310302734;313357583;0.9963511824607849;35;35
44;http3;local;night;2025-04-16T00:28:30Z;2025-04-16T00:29:05Z;8;10;1744756110;1744756145;312214163;12.304688;6.013579;21.832359;12.011719;11.332008;25.244618;40396587008;40994910208;40494043136;40416878592;41020932096;40537075712;0;;71.36324310302734;313357583;0.9963511824607849;35;35
45;http3;local;night;2025-04-16T00:28:30Z;2025-04-16T00:29:04Z;7;10;1744756110;1744756144;312214163;12;11.538462;21.247563;12;19.824219;25.488281;40396587008;41019748352;40495595520;40419823616;41122545664;40536297472;0;;73.462158203125;313357583;0.9963511824607849;34;34
46;http3;local;night;2025-04-16T00:28:30Z;2025-04-16T00:29:05Z;6;10;1744756110;1744756145;312214163;12.156863;5.802708;21.713729;12.316716;13.609467;25.292969;40396587008;40993742848;40489844736;40427724800;41025851392;40538128384;0;;71.36324310302734;313357583;0.9963511824607849;35;35
47;http3;local;night;2025-04-16T00:28:30Z;2025-04-16T00:29:05Z;9;10;1744756110;1744756145;312214163;11.984283;6.219151;21.338506;13.307241;14.426877;25.683594;40396668928;40993456128;40496852992;40436400128;41025839104;40540463104;0;;71.36324310302734;313357583;0.9963511824607849;35;35
48;http3;local;night;2025-04-16T00:28:30Z;2025-04-16T00:29:05Z;3;10;1744756110;1744756145;312214163;11.542192;7.519531;21.421616;13.28125;18.540434;25.900682;40398540800;41027125248;40501641216;40441999360;41026899968;40547860480;0;;71.36324310302734;313357583;0.9963511824607849;35;35
49;http3;local;night;2025-04-16T00:28:30Z;2025-04-16T00:29:05Z;1;10;1744756110;1744756145;312214163;11.71875;6.054688;21.484375;14.662757;11.132812;26.146341;40402526208;40995758080;40507031552;40450297856;41020321792;40551424000;0;;71.36324310302734;313357583;0.9963511824607849;35;35
50;http3;local;night;2025-04-16T00:28:30Z;2025-04-16T00:29:05Z;4;10;1744756110;1744756145;312214163;11.621094;5.933852;21.400778;14.807692;16.40625;26.548673;40406523904;41015103488;40507482112;40461377536;41025507328;40554102784;0;;71.36324310302734;313357583;0.9963511824607849;35;35
51;http3;local;night;2025-04-16T00:29:05Z;2025-04-16T00:29:43Z;7;10;1744756146;1744756182;312214163;11.143984;7.804878;20.117188;10.829268;12.058824;18.816683;40884830208;40717418496;40850829312;40907558912;40930136064;40874295296;0;;69.38092803955078;313357583;0.9963511824607849;38;36
52;http3;local;night;2025-04-16T00:29:05Z;2025-04-16T00:29:42Z;2;10;1744756146;1744756182;312214163;11.219512;8.300781;20.605469;10.787172;14.525692;19.628906;40885829632;40812228608;40840912896;40927064064;40962072576;40884420608;0;;69.38092803955078;313357583;0.9963511824607849;37;36
53;http3;local;night;2025-04-16T00:29:05Z;2025-04-16T00:29:43Z;3;10;1744756146;1744756182;312214163;11.328125;7.964602;20.898438;11.218569;10.311284;20.292683;40885207040;40706818048;40826531840;40909504512;40930140160;40907952128;0;;69.38092803955078;313357583;0.9963511824607849;38;36
54;http3;local;night;2025-04-16T00:29:05Z;2025-04-16T00:29:42Z;5;10;1744756146;1744756182;312214163;11.724138;4.541063;21.582031;10.469667;14.829268;20.97561;40883953664;40776843264;40818257920;40910872576;40974352384;40908996608;0;;69.38092803955078;313357583;0.9963511824607849;37;36
55;http3;local;night;2025-04-16T00:29:05Z;2025-04-16T00:29:43Z;1;10;1744756146;1744756182;312214163;12.401575;8.317215;21.777344;10.9375;9.784736;23.046875;40889913344;40697761792;40826068992;40921985024;40930144256;40915427328;0;;69.38092803955078;313357583;0.9963511824607849;38;36
56;http3;local;night;2025-04-16T00:29:05Z;2025-04-16T00:29:42Z;10;10;1744756146;1744756182;312214163;12.598425;5.309735;21.108949;11.964981;15.665025;24.804688;40898494464;40736395264;40830988288;40925409280;40930299904;40918130688;0;;69.38092803955078;313357583;0.9963511824607849;37;36
57;http3;local;night;2025-04-16T00:29:05Z;2025-04-16T00:29:42Z;9;10;1744756146;1744756182;312214163;12.463199;6.422925;20.800781;12.097561;13.119534;25.390625;40898359296;40803033088;40836448256;40928440320;40963465216;40915877888;0;;69.38092803955078;313357583;0.9963511824607849;37;36
58;http3;local;night;2025-04-16T00:29:05Z;2025-04-16T00:29:42Z;4;10;1744756146;1744756182;312214163;12.830558;4.961089;20.410156;12.597656;13.964844;26.269531;40897748992;40794669056;40838656000;40922255360;40962138112;40836243456;0;;69.38092803955078;313357583;0.9963511824607849;37;36
59;http3;local;night;2025-04-16T00:29:05Z;2025-04-16T00:29:43Z;6;10;1744756146;1744756182;312214163;12.931885;8.661417;20.214844;13.867188;9.784736;26.074219;40901808128;40698122240;40842833920;40929746944;40930144256;40838008832;0;;69.38092803955078;313357583;0.9963511824607849;38;36
60;http3;local;night;2025-04-16T00:29:05Z;2025-04-16T00:29:43Z;8;10;1744756146;1744756182;312214163;12.792969;8.596838;19.726562;15.198451;11.332008;26.341463;40908701696;40706813952;40843816960;40916996096;40930140160;40838402048;0;;69.38092803955078;313357583;0.9963511824607849;38;36
61;http3;local;night;2025-04-16T00:29:43Z;2025-04-16T00:30:17Z;2;10;1744756183;1744756217;312214163;3.330069;12.366115;17.726397;7.233627;19.433594;21.582031;40672784384;40776294400;40680423424;40588275712;40961974272;40734846976;0;;73.462158203125;313357583;0.9963511824607849;34;34
62;http3;local;night;2025-04-16T00:29:43Z;2025-04-16T00:30:17Z;7;10;1744756183;1744756217;312214163;3.592233;12.463199;18.554688;7.185039;18.945312;21.170732;40675504128;40776081408;40681558016;40588918784;40961900544;40743682048;0;;73.462158203125;313357583;0.9963511824607849;34;34
63;http3;local;night;2025-04-16T00:29:43Z;2025-04-16T00:30:17Z;1;10;1744756183;1744756217;312214163;3.613281;12.487805;19.6515;5.865103;16.779825;21.351616;40674582528;40772317184;40686227456;40582660096;40923721728;40740716544;0;;73.462158203125;313357583;0.9963511824607849;34;34
64;http3;local;night;2025-04-16T00:29:43Z;2025-04-16T00:30:17Z;9;10;1744756183;1744756217;312214163;3.90625;8.325171;20.3125;5.986261;16.519174;21.303502;40674308096;40742928384;40688353280;40585818112;40843841536;40740216832;0;;73.462158203125;313357583;0.9963511824607849;34;34
65;http3;local;night;2025-04-16T00:29:43Z;2025-04-16T00:30:17Z;5;10;1744756183;1744756217;312214163;4.673807;12.673267;20.565302;6.549365;17.913386;21.484375;40674865152;40779223040;40687226880;40600576000;40938373120;40740466688;0;;73.462158203125;313357583;0.9963511824607849;34;34
66;http3;local;night;2025-04-16T00:29:43Z;2025-04-16T00:30:17Z;6;10;1744756183;1744756217;312214163;4.771178;8.447937;20.898438;7.338552;15.763547;21.386719;40668172288;40742572032;40688246784;40600350720;40845676544;40742371328;0;;73.462158203125;313357583;0.9963511824607849;34;34
67;http3;local;night;2025-04-16T00:29:43Z;2025-04-16T00:30:17Z;3;10;1744756183;1744756217;312214163;4.92278;7.536232;20.348837;7.475728;15.692008;21.972656;40662048768;40734355456;40694484992;40602484736;40783421440;40746606592;0;;73.462158203125;313357583;0.9963511824607849;34;34
68;http3;local;night;2025-04-16T00:29:43Z;2025-04-16T00:30:17Z;8;10;1744756183;1744756217;312214163;5.237154;9.643202;21.09375;8.105469;14.145383;21.88716;40643407872;40760983552;40701284352;40619499520;40869421056;40744804352;0;;73.462158203125;313357583;0.9963511824607849;34;34
69;http3;local;night;2025-04-16T00:29:43Z;2025-04-16T00:30:17Z;10;10;1744756183;1744756217;312214163;5.452775;7.521697;21.09375;9.046693;14.901961;22.070312;40631431168;40742961152;40701009920;40626683904;40791810048;40752050176;0;;73.462158203125;313357583;0.9963511824607849;34;34
70;http3;local;night;2025-04-16T00:29:43Z;2025-04-16T00:30:17Z;4;10;1744756183;1744756217;312214163;5.784314;7.121951;21.135029;8.624031;16.519174;22.460938;40620400640;40742940672;40702402560;40632811520;40822218752;40748359680;0;;73.462158203125;313357583;0.9963511824607849;34;34
71;http3;local;night;2025-04-16T00:30:17Z;2025-04-16T00:31:22Z;1;20;1744756218;1744756282;312214163;11.57998;8.59375;19.433594;11.467444;21.191406;24.437928;40723488768;41346347008;40864088064;40748429312;41300512768;40917483520;0;;39.026771545410156;313357583;0.9963511824607849;65;64
72;http3;local;night;2025-04-16T00:30:17Z;2025-04-16T00:31:23Z;3;20;1744756218;1744756282;312214163;12.070658;10.119048;19.864341;12;11.816406;25.438596;40727138304;41275494400;40852140032;40744714240;41346363392;40917266432;0;;39.026771545410156;313357583;0.9963511824607849;66;64
73;http3;local;night;2025-04-16T00:30:17Z;2025-04-16T00:31:22Z;10;20;1744756218;1744756282;312214163;12.178218;9.375;20.736434;11.36141;13.492063;25.390625;40734535680;41313763328;40849965056;40746868736;41346637824;40917917696;0;;39.026771545410156;313357583;0.9963511824607849;65;64
74;http3;local;night;2025-04-16T00:30:18Z;2025-04-16T00:31:22Z;13;20;1744756218;1744756282;312214163;12.304688;9.712587;21.386719;11.500975;16.210938;25.415445;40735952896;41300131840;40851460096;40752078848;41346424832;40924717056;0;;39.026771545410156;313357583;0.9963511824607849;64;64
75;http3;local;night;2025-04-16T00:30:18Z;2025-04-16T00:31:22Z;14;20;1744756218;1744756282;312214163;12.660732;12.792969;21.289062;11.605416;20.410156;25.78125;40736251904;41346486272;40847204352;40761139200;41289551872;40924848128;0;;39.026771545410156;313357583;0.9963511824607849;64;64
76;http3;local;night;2025-04-16T00:30:18Z;2025-04-16T00:31:22Z;2;20;1744756218;1744756282;312214163;11.964981;7.114625;21.582031;12.209302;21.386719;25.878906;40737366016;41343078400;40837074944;40768565248;41306247168;40933380096;0;;39.026771545410156;313357583;0.9963511824607849;64;64
77;http3;local;night;2025-04-16T00:30:18Z;2025-04-16T00:31:23Z;11;20;1744756218;1744756282;312214163;12.304688;10.470701;21.972656;13.450292;12.195122;25.292969;40737398784;41231331328;40846012416;40777400320;41346166784;40942583808;0;;39.026771545410156;313357583;0.9963511824607849;65;64
78;http3;local;night;2025-04-16T00:30:17Z;2025-04-16T00:31:22Z;7;20;1744756218;1744756282;312214163;12.647059;9.375;21.95122;12.878049;16.796875;25.390625;40737292288;41347559424;40853532672;40784093184;41346387968;40943218688;0;;39.026771545410156;313357583;0.9963511824607849;65;64
79;http3;local;night;2025-04-16T00:30:18Z;2025-04-16T00:31:22Z;17;20;1744756218;1744756282;312214163;13.155292;16.796875;22.015656;13.574219;19.745846;25.195312;40737382400;41346387968;40859754496;40792268800;41272659968;40943427584;0;;39.026771545410156;313357583;0.9963511824607849;64;64
80;http3;local;night;2025-04-16T00:30:17Z;2025-04-16T00:31:22Z;9;20;1744756218;1744756282;312214163;13.183594;9.560976;21.345029;14.355469;16.210938;25.488281;40737390592;41324965888;40866435072;40797159424;41346396160;40942989312;0;;39.026771545410156;313357583;0.9963511824607849;65;64
81;http3;local;night;2025-04-16T00:30:17Z;2025-04-16T00:31:22Z;12;20;1744756218;1744756282;312214163;12.903226;8.90411;21.560976;14.453125;18.199802;25.78125;40737398784;41359687680;40871960576;40813051904;41346387968;40949739520;0;;39.026771545410156;313357583;0.9963511824607849;65;64
82;http3;local;night;2025-04-16T00:30:18Z;2025-04-16T00:31:22Z;4;20;1744756218;1744756282;312214163;12.609971;9.775171;21.226874;15.332031;11.94907;26.171875;40737751040;41287028736;40870621184;40821796864;41346117632;40954920960;0;;39.026771545410156;313357583;0.9963511824607849;64;64
83;http3;local;night;2025-04-16T00:30:17Z;2025-04-16T00:31:23Z;6;20;1744756218;1744756283;312214163;12.124151;10.516066;21.386719;15.198451;5.11811;27.201566;40738988032;41192976384;40877191168;40827686912;41334599680;40958447616;0;;38.426361083984375;313357583;0.9963511824607849;66;65
84;http3;local;night;2025-04-16T00:30:18Z;2025-04-16T00:31:23Z;20;20;1744756218;1744756282;312214163;11.512195;11.241447;21.972656;15.625;6.021718;27.203065;40740671488;41222221824;40881410048;40831516672;41334243328;40963809280;0;;39.026771545410156;313357583;0.9963511824607849;65;64
85;http3;local;night;2025-04-16T00:30:17Z;2025-04-16T00:31:23Z;5;20;1744756218;1744756283;312214163;11.394892;10.644531;22.070312;16.113281;4.715128;27.148438;40741306368;41205952512;40881848320;40841715712;41334611968;40964653056;0;;38.426361083984375;313357583;0.9963511824607849;66;65
86;http3;local;night;2025-04-16T00:30:17Z;2025-04-16T00:31:22Z;8;20;1744756218;1744756282;312214163;11.165049;9.667969;21.679688;16.503906;16.796875;27.34375;40742993920;41330470912;40886644736;40840015872;41346387968;40964554752;0;;39.026771545410156;313357583;0.9963511824607849;65;64
87;http3;local;night;2025-04-16T00:30:18Z;2025-04-16T00:31:23Z;19;20;1744756218;1744756282;312214163;11.571842;13.470993;21.994135;17.578125;6.015779;26.660156;40744833024;41227927552;40897896448;40849092608;41334243328;40971014144;0;;39.026771545410156;313357583;0.9963511824607849;65;64
88;http3;local;night;2025-04-16T00:30:18Z;2025-04-16T00:31:23Z;15;20;1744756218;1744756282;312214163;11.42304;10.253906;21.191406;18.554688;11.816406;27.050781;40746422272;41268215808;40902029312;40868720640;41346240512;40969629696;0;;39.026771545410156;313357583;0.9963511824607849;65;64
89;http3;local;night;2025-04-16T00:30:18Z;2025-04-16T00:31:23Z;16;20;1744756218;1744756282;312214163;11.414634;10.958904;20.507812;19.53125;7.820137;26.660156;40744833024;41240653824;40906715136;40873336832;41343139840;40970080256;0;;39.026771545410156;313357583;0.9963511824607849;65;64
90;http3;local;night;2025-04-16T00:30:18Z;2025-04-16T00:31:22Z;18;20;1744756218;1744756282;312214163;11.702128;4.6875;23.828125;19.433594;21.875;24.609375;40747098112;41333825536;40912949248;40864120832;41323089920;40956706816;0;;39.026771545410156;313357583;0.9963511824607849;64;64
91;http3;local;night;2025-04-16T00:31:23Z;2025-04-16T00:32:30Z;20;20;1744756283;1744756350;312214163;8.2846;28.613281;18.822394;12.304688;32.910156;15.332031;41133182976;41380007936;41223438336;41130610688;41503768576;41231933440;0;;37.27930450439453;313357583;0.9963511824607849;67;67
92;http3;local;night;2025-04-16T00:31:23Z;2025-04-16T00:32:29Z;5;20;1744756283;1744756349;312214163;8.268482;32.128906;19.227053;11.621094;20.679612;14.941406;41127477248;41482125312;41227890688;41130156032;41495310336;41231863808;0;;37.84414291381836;313357583;0.9963511824607849;66;66
93;http3;local;night;2025-04-16T00:31:23Z;2025-04-16T00:32:30Z;14;20;1744756283;1744756350;312214163;9.029126;29.970617;19.921875;12.23092;33.203125;13.183594;41124626432;41478463488;41234907136;41130721280;41496092672;41226878976;0;;37.27930450439453;313357583;0.9963511824607849;67;67
94;http3;local;night;2025-04-16T00:31:23Z;2025-04-16T00:32:30Z;2;20;1744756283;1744756350;312214163;9.268293;25.292969;19.76631;12.402344;30.634146;12.5;41122496512;41381355520;41237979136;41130487808;41519165440;41225822208;0;;37.27930450439453;313357583;0.9963511824607849;67;67
95;http3;local;night;2025-04-16T00:31:23Z;2025-04-16T00:32:31Z;7;20;1744756283;1744756351;312214163;9.311348;8.03485;20.507812;12.402344;12.623274;10.449219;41109950464;41056690176;41244307456;41133195264;41338925056;41222975488;0;;36.7310791015625;313357583;0.9963511824607849;68;68
